Rajkot,Virpur-1,8.01,2209,1480,0,317,440,136,50,0.4,260,128,54,540,235,18.1
Rajkot,Wankaner,8.4,1296,868,84,305,185,25,24,0.42,390,80,46,390,143,9.2
Sabarkantha,Alwakampa,7.9,1093,732,0,476,92,30,35,0.68,390,84,41,380,94,2.5
Sabarkantha,Atarsumba,8.21,827,554,0,195,120,30,46,0.26,160,84,22,300,48,4.5
Sabarkantha,Bhadreshwar1,8.81,2038,1365,84,171,425,64,6,1.7,280,44,58,350,276,5.1
Sabarkantha,Boral,7.88,2822,1891,0,512,567,90,1,0.6,420,340,12,900,270,1.4
Sabarkantha,Boriya,7.18,2773,1858,0,122,674,95,283,0.34,100,340,36,1000,200,0.9
Sabarkantha,Chandav,8.28,1774,1189,0,122,432,86,18,0.87,100,84,60,460,160,4.7
Sabarkantha,Choriwad,8.07,1800,1206,0,110,383,210,83,0.8,90,212,53,750,67,2.1
Sabarkantha,Dhansura1,8.01,1376,922,0,573,149,29,16,0.65,470,128,60,570,71,1.8
Sabarkantha,Gadada,8.28,1410,945,0,159,248,175,107,0.9,130,72,74,490,115,1.7
Sabarkantha,Gadha1,8.53,2703,1811,48,122,603,120,247,1.7,180,160,60,650,345,1.7
Sabarkantha,Harsol1,8.85,1192,799,132,195,92,74,54,1.65,380,92,2,240,180,1.7
Sabarkantha,Idar,8.26,1870,1253,0,659,277,13,34,3.0,540,96,36,390,276,6.6
Sabarkantha,Karanpur,7.82,625,419,0,256,64,22,28,0.86,210,76,7,220,60,0.8
Sabarkantha,Kesharpur,8.15,1179,790,0,110,220,140,61,0.55,90,116,38,450,61,4.6
Sabarkantha,Kesharpur Idar,8.94,1183,793,132,170,99,48,63,3.0,359,76,2,200,190,0.6
Sabarkantha,Khedbramha,7.87,3253,2180,0,85,886,140,243,0.94,70,400,96,1400,140,2.1
Sabarkantha,Malpur,7.79,1024,686,0,281,142,85,24,0.86,230,100,22,340,87,0.6
Sabarkantha,Mathasliya,8.29,1073,719,0,159,199,105,6,0.3,130,60,12,200,141,32.0
Sabarkantha,Matoda,8.19,2100,1407,0,97,503,140,69,0.22,80,128,94,710,126,23.0
Sabarkantha,Medasana,8.14,856,574,0,256,113,41,71,0.8,210,68,24,270,97,1.9
Sabarkantha,Modasa2,7.96,1048,702,0,146,149,90,137,0.46,120,116,17,360,87,0.8
Sabarkantha,Poshina2,8.56,1440,965,96,207,234,22,32,0.93,330,80,53,420,137,7.0
Sabarkantha,Punasan,8.49,585,392,48,24,78,44,48,0.4,100,56,10,180,54,0.3
Sabarkantha,Ramgarh,8.6,3183,2133,84,159,886,18,16,0.9,270,200,48,700,400,21.0
Sabarkantha,Ratanpur2,8.56,2000,1340,60,12,510,26,97,0.71,110,40,50,310,300,11.1
Sabarkantha,Revas,7.56,1600,1072,0,268,241,170,92,0.99,220,160,43,580,101,2.6
Sabarkantha,Sabalwad,8.68,880,590,72,134,85,38,60,2.96,230,104,14,320,61,3.4
Sabarkantha,Sathamba,8.1,606,406,0,232,64,5,25,0.58,190,64,14,220,43,1.7
Sabarkantha,Seenawad,7.79,1641,1099,0,171,326,100,142,0.61,140,136,46,530,141,3.6
Sabarkantha,Shamlaji,8.48,515,345,36,171,42,16,10,0.34,200,72,12,230,25,4.3
Sabarkantha,Takatuka,8.57,1700,1139,36,134,432,66,23,0.6,170,44,62,370,228,1.7
Sabarkantha,Umedpur,8.64,1303,873,60,232,206,48,29,1.6,290,14,38,260,183,0.9
Sabarkantha,Vijaynagar1,8.28,460,308,0,171,50,3,40,0.18,140,76,2,200,26,4.8
Sabarkantha,Virpur2,8.28,395,265,0,159,35,35,11,0.67,130,52,2,170,24,0.4
Sabarkantha,Wadali,8.23,1196,801,0,207,191,145,18,1.2,170,88,24,320,120,4.3
Surat,0,8.25,1155,774,0,488,107,24,-17,0.2,400,44,54,340,99,23.4
Surat,Anita,8.12,6003,4022,0,586,1775,40,324,0.3,480,240,61,850,1167,6.2
Surat,Arda-boratha,7.57,960,643,0,366,99,37,10,0.62,300,88,22,310,48,63.1
Surat,Bagumda,8.0,583,391,0,256,28,24,12,0.77,210,24,36,210,34,0.7
Surat,Bedchiet,7.83,1436,962,0,464,206,18,33,0.66,380,72,80,510,99,0.2
Surat,Bhatkol,8.17,850,570,0,366,78,0,15,1.33,300,44,34,250,83,1.5
Surat,Bhurvel (ukai),7.88,1082,725,0,451,114,7,12,0.38,370,64,29,280,125,7.1
Surat,Chavada,7.85,450,302,0,220,28,4,4,0.47,180,40,22,190,18,1.0
Surat,Digas,8.22,1024,686,0,512,36,29,17,0.9,420,12,44,210,140,0.8
Surat,Dungri,8.22,1670,1119,0,634,199,13,45,1.31,520,108,68,550,145,4.0
Surat,Jesingpura[sg],7.88,723,484,0,390,21,2,14,0.32,320,36,34,230,63,0.8
Surat,Juna umarpada,7.68,1195,801,0,159,270,4,46,0.32,130,120,10,340,105,1.4
Surat,Kadod-1,7.91,976,654,0,415,71,20,33,0.2,340,104,24,360,61,1.8
Surat,Kalkui,8.21,413,277,0,195,11,0,34,0.37,160,52,15,190,10,0.5
Surat,Karanjvel,8.14,393,263,0,207,28,0,16,0.2,170,56,12,190,17,1.9
Surat,Kathor,7.78,1379,924,0,549,135,14,36,0.55,450,16,83,380,144,0.8
Surat,Katra deeh,7.91,654,438,0,244,78,3,10,0.47,200,68,22,260,30,0.7
Surat,Kherwa(Vadali),7.92,620,415,0,305,28,9,26,0.5,250,56,15,210,53,0.5
Surat,Madhi (New),8.16,1132,758,0,586,71,7,22,1.15,480,84,58,450,75,2.8
Surat,Madhi-1,7.79,1357,909,0,329,178,2,130,0.23,270,116,56,520,65,0.5
